symbol,strike,right,time,bid,ask,midpoint
SPX,7010,P,2026-02-13 08:49:00-06:00,173.7,190.1,173.7
SPX,7010,P,2026-02-13 08:50:00-06:00,190.4,210.4,190.4
SPX,7010,P,2026-02-13 08:51:00-06:00,191.35,206.3,191.35
SPX,7010,P,2026-02-13 08:52:00-06:00,192.85,201.6,192.85
SPX,7010,P,2026-02-13 08:53:00-06:00,184.75,199.6,184.75
SPX,7010,P,2026-02-13 08:54:00-06:00,184.95,197.6,184.95
SPX,7010,P,2026-02-13 08:55:00-06:00,179.4,198.0,179.4
SPX,7010,P,2026-02-13 08:56:00-06:00,184.65,199.0,184.65
SPX,7010,P,2026-02-13 08:57:00-06:00,193.65,199.1,193.65
SPX,7010,P,2026-02-13 08:58:00-06:00,193.75,199.1,193.75
SPX,7010,P,2026-02-13 08:59:00-06:00,196.95,201.3,196.95
SPX,7010,P,2026-02-13 09:00:00-06:00,191.5,202.1,191.5
SPX,7010,P,2026-02-13 09:01:00-06:00,186.45,191.8,186.45
SPX,7010,P,2026-02-13 09:02:00-06:00,181.9,188.3,181.9
SPX,7010,P,2026-02-13 09:03:00-06:00,181.45,192.7,181.45
SPX,7010,P,2026-02-13 09:04:00-06:00,183.9,194.1,183.9
SPX,7010,P,2026-02-13 09:05:00-06:00,188.2,197.9,188.2
SPX,7010,P,2026-02-13 09:06:00-06:00,187.25,196.8,187.25
SPX,7010,P,2026-02-13 09:07:00-06:00,184.0,191.6,184.0
SPX,7010,P,2026-02-13 09:08:00-06:00,178.25,186.3,178.25
SPX,7010,P,2026-02-13 09:09:00-06:00,171.5,176.2,171.5
SPX,7010,P,2026-02-13 09:10:00-06:00,170.3,176.3,170.3
SPX,7010,P,2026-02-13 09:11:00-06:00,165.4,169.8,165.4
SPX,7010,P,2026-02-13 09:12:00-06:00,168.0,182.9,168.0
SPX,7010,P,2026-02-13 09:13:00-06:00,167.85,175.9,167.85
SPX,7010,P,2026-02-13 09:14:00-06:00,172.15,182.6,172.15
SPX,7010,P,2026-02-13 09:15:00-06:00,174.4,186.7,174.4
SPX,7010,P,2026-02-13 09:16:00-06:00,179.7,190.4,179.7
SPX,7010,P,2026-02-13 09:17:00-06:00,184.45,190.4,184.45
SPX,7010,P,2026-02-13 09:18:00-06:00,183.25,190.6,183.25
SPX,7010,P,2026-02-13 09:19:00-06:00,181.5,186.8,181.5
SPX,7010,P,2026-02-13 09:20:00-06:00,180.0,192.6,180.0
SPX,7010,P,2026-02-13 09:21:00-06:00,179.1,188.5,179.1
SPX,7010,P,2026-02-13 09:22:00-06:00,182.1,191.0,182.1
SPX,7010,P,2026-02-13 09:23:00-06:00,181.9,191.0,181.9
SPX,7010,P,2026-02-13 09:24:00-06:00,179.75,186.0,179.75
SPX,7010,P,2026-02-13 09:25:00-06:00,176.45,184.4,176.45
SPX,7010,P,2026-02-13 09:26:00-06:00,172.8,179.3,172.8
SPX,7010,P,2026-02-13 09:27:00-06:00,170.15,176.7,170.15
SPX,7010,P,2026-02-13 09:28:00-06:00,164.5,172.3,164.5
SPX,7010,P,2026-02-13 09:29:00-06:00,161.5,168.7,161.5
SPX,7010,P,2026-02-13 09:30:00-06:00,157.25,166.5,157.25
SPX,7010,P,2026-02-13 09:31:00-06:00,155.85,160.1,155.85
SPX,7010,P,2026-02-13 09:32:00-06:00,155.45,161.2,155.45
SPX,7010,P,2026-02-13 09:33:00-06:00,148.6,155.7,148.6
SPX,7010,P,2026-02-13 09:34:00-06:00,149.4,154.6,149.4
SPX,7010,P,2026-02-13 09:35:00-06:00,150.2,156.8,150.2
SPX,7010,P,2026-02-13 09:36:00-06:00,147.95,152.8,147.95
SPX,7010,P,2026-02-13 09:37:00-06:00,148.3,153.2,148.3
SPX,7010,P,2026-02-13 09:38:00-06:00,155.65,166.6,155.65
SPX,7010,P,2026-02-13 09:39:00-06:00,161.4,167.4,161.4
SPX,7010,P,2026-02-13 09:40:00-06:00,165.6,170.5,165.6
SPX,7010,P,2026-02-13 09:41:00-06:00,164.15,169.9,164.15
SPX,7010,P,2026-02-13 09:42:00-06:00,163.15,170.6,163.15
SPX,7010,P,2026-02-13 09:43:00-06:00,166.8,173.4,166.8
SPX,7010,P,2026-02-13 09:44:00-06:00,171.1,179.5,171.1
SPX,7010,P,2026-02-13 09:45:00-06:00,174.3,180.9,174.3
SPX,7010,P,2026-02-13 09:46:00-06:00,175.6,189.1,175.6
SPX,7010,P,2026-02-13 09:47:00-06:00,180.35,186.8,180.35
SPX,7010,P,2026-02-13 09:48:00-06:00,179.55,185.0,179.55
SPX,7010,P,2026-02-13 09:49:00-06:00,182.0,187.1,182.0
SPX,7010,P,2026-02-13 09:50:00-06:00,177.1,185.4,177.1
SPX,7010,P,2026-02-13 09:51:00-06:00,170.2,180.3,170.2
SPX,7010,P,2026-02-13 09:52:00-06:00,168.15,174.2,168.15
SPX,7010,P,2026-02-13 09:53:00-06:00,166.55,174.2,166.55
SPX,7010,P,2026-02-13 09:54:00-06:00,164.95,169.1,164.95
SPX,7010,P,2026-02-13 09:55:00-06:00,162.35,170.1,162.35
SPX,7010,P,2026-02-13 09:56:00-06:00,164.0,171.4,164.0
SPX,7010,P,2026-02-13 09:57:00-06:00,163.9,171.7,163.9
SPX,7010,P,2026-02-13 09:58:00-06:00,163.2,168.1,163.2
SPX,7010,P,2026-02-13 09:59:00-06:00,166.5,172.6,166.5
SPX,7010,P,2026-02-13 10:00:00-06:00,163.75,170.1,163.75
SPX,7010,P,2026-02-13 10:01:00-06:00,162.75,168.7,162.75
SPX,7010,P,2026-02-13 10:02:00-06:00,160.65,166.0,160.65
SPX,7010,P,2026-02-13 10:03:00-06:00,161.7,166.0,161.7
SPX,7010,P,2026-02-13 10:04:00-06:00,159.8,164.3,159.8
SPX,7010,P,2026-02-13 10:05:00-06:00,156.8,162.4,156.8
SPX,7010,P,2026-02-13 10:06:00-06:00,153.0,158.3,153.0
SPX,7010,P,2026-02-13 10:07:00-06:00,152.8,158.1,152.8
SPX,7010,P,2026-02-13 10:08:00-06:00,152.3,158.4,152.3
SPX,7010,P,2026-02-13 10:09:00-06:00,151.5,157.0,151.5
SPX,7010,P,2026-02-13 10:10:00-06:00,156.45,162.6,156.45
SPX,7010,P,2026-02-13 10:11:00-06:00,159.15,165.1,159.15
SPX,7010,P,2026-02-13 10:12:00-06:00,161.35,168.1,161.35
SPX,7010,P,2026-02-13 10:13:00-06:00,162.45,167.8,162.45
SPX,7010,P,2026-02-13 10:14:00-06:00,159.7,164.4,159.7
SPX,7010,P,2026-02-13 10:15:00-06:00,157.4,161.3,157.4
SPX,7010,P,2026-02-13 10:16:00-06:00,156.5,162.8,156.5
SPX,7010,P,2026-02-13 10:17:00-06:00,155.75,162.5,155.75
SPX,7010,P,2026-02-13 10:18:00-06:00,154.35,160.7,154.35
SPX,7010,P,2026-02-13 10:19:00-06:00,157.25,163.1,157.25
SPX,7010,P,2026-02-13 10:20:00-06:00,161.3,169.7,161.3
SPX,7010,P,2026-02-13 10:21:00-06:00,166.75,172.3,166.75
SPX,7010,P,2026-02-13 10:22:00-06:00,165.55,169.1,165.55
SPX,7010,P,2026-02-13 10:23:00-06:00,168.45,176.2,168.45
SPX,7010,P,2026-02-13 10:24:00-06:00,170.05,174.6,170.05
SPX,7010,P,2026-02-13 10:25:00-06:00,167.85,173.9,167.85
SPX,7010,P,2026-02-13 10:26:00-06:00,165.15,171.5,165.15
SPX,7010,P,2026-02-13 10:27:00-06:00,159.45,165.0,159.45
SPX,7010,P,2026-02-13 10:28:00-06:00,154.0,160.0,154.0
SPX,7010,P,2026-02-13 10:29:00-06:00,155.55,160.8,155.55
SPX,7010,P,2026-02-13 10:30:00-06:00,153.7,160.8,153.7
SPX,7010,P,2026-02-13 10:31:00-06:00,156.65,171.3,156.65
SPX,7010,P,2026-02-13 10:32:00-06:00,153.2,160.4,153.2
SPX,7010,P,2026-02-13 10:33:00-06:00,152.1,157.2,152.1
SPX,7010,P,2026-02-13 10:34:00-06:00,153.35,158.6,153.35
SPX,7010,P,2026-02-13 10:35:00-06:00,153.4,158.6,153.4
SPX,7010,P,2026-02-13 10:36:00-06:00,152.2,157.9,152.2
SPX,7010,P,2026-02-13 10:37:00-06:00,152.9,160.4,152.9
SPX,7010,P,2026-02-13 10:38:00-06:00,153.95,160.9,153.95
SPX,7010,P,2026-02-13 10:39:00-06:00,149.45,156.1,149.45
SPX,7010,P,2026-02-13 10:40:00-06:00,148.3,153.6,148.3
SPX,7010,P,2026-02-13 10:41:00-06:00,148.1,153.4,148.1
SPX,7010,P,2026-02-13 10:42:00-06:00,149.05,153.5,149.05
SPX,7010,P,2026-02-13 10:43:00-06:00,148.15,155.6,148.15
SPX,7010,P,2026-02-13 10:44:00-06:00,146.5,151.6,146.5
SPX,7010,P,2026-02-13 10:45:00-06:00,144.6,151.6,144.6
SPX,7010,P,2026-02-13 10:46:00-06:00,142.75,147.5,142.75
SPX,7010,P,2026-02-13 10:47:00-06:00,143.85,147.7,143.85
SPX,7010,P,2026-02-13 10:48:00-06:00,146.0,152.0,146.0
SPX,7010,P,2026-02-13 10:49:00-06:00,147.55,151.0,147.55
SPX,7010,P,2026-02-13 10:50:00-06:00,146.65,152.5,146.65
SPX,7010,P,2026-02-13 10:51:00-06:00,144.95,150.3,144.95
SPX,7010,P,2026-02-13 10:52:00-06:00,143.7,148.3,143.7
SPX,7010,P,2026-02-13 10:53:00-06:00,144.2,149.1,144.2
SPX,7010,P,2026-02-13 10:54:00-06:00,143.25,148.6,143.25
SPX,7010,P,2026-02-13 10:55:00-06:00,141.5,147.7,141.5
SPX,7010,P,2026-02-13 10:56:00-06:00,139.35,146.5,139.35
SPX,7010,P,2026-02-13 10:57:00-06:00,138.6,144.9,138.6
SPX,7010,P,2026-02-13 10:58:00-06:00,139.0,143.5,139.0
SPX,7010,P,2026-02-13 10:59:00-06:00,142.05,147.6,142.05
SPX,7010,P,2026-02-13 11:00:00-06:00,145.15,150.0,145.15
SPX,7010,P,2026-02-13 11:01:00-06:00,141.8,146.9,141.8
SPX,7010,P,2026-02-13 11:02:00-06:00,140.4,145.8,140.4
SPX,7010,P,2026-02-13 11:03:00-06:00,139.9,145.8,139.9
SPX,7010,P,2026-02-13 11:04:00-06:00,138.2,143.8,138.2
SPX,7010,P,2026-02-13 11:05:00-06:00,137.6,143.8,137.6
SPX,7010,P,2026-02-13 11:06:00-06:00,136.8,141.8,136.8
SPX,7010,P,2026-02-13 11:07:00-06:00,137.3,144.2,137.3
SPX,7010,P,2026-02-13 11:08:00-06:00,138.85,146.1,138.85
SPX,7010,P,2026-02-13 11:09:00-06:00,138.95,143.5,138.95
SPX,7010,P,2026-02-13 11:10:00-06:00,137.95,140.3,137.95
SPX,7010,P,2026-02-13 11:11:00-06:00,137.75,142.4,137.75
SPX,7010,P,2026-02-13 11:12:00-06:00,138.05,144.6,138.05
SPX,7010,P,2026-02-13 11:13:00-06:00,135.35,142.3,135.35
SPX,7010,P,2026-02-13 11:14:00-06:00,133.2,140.3,133.2
SPX,7010,P,2026-02-13 11:15:00-06:00,133.5,137.6,133.5
SPX,7010,P,2026-02-13 11:16:00-06:00,136.1,140.4,136.1
SPX,7010,P,2026-02-13 11:17:00-06:00,136.9,142.3,136.9
SPX,7010,P,2026-02-13 11:18:00-06:00,141.4,147.2,141.4
SPX,7010,P,2026-02-13 11:19:00-06:00,140.9,146.7,140.9
SPX,7010,P,2026-02-13 11:20:00-06:00,139.0,145.5,139.0
SPX,7010,P,2026-02-13 11:21:00-06:00,134.4,141.4,134.4
SPX,7010,P,2026-02-13 11:22:00-06:00,133.25,137.3,133.25
SPX,7010,P,2026-02-13 11:23:00-06:00,132.55,138.9,132.55
SPX,7010,P,2026-02-13 11:24:00-06:00,133.3,138.9,133.3
SPX,7010,P,2026-02-13 11:25:00-06:00,135.8,143.5,135.8
SPX,7010,P,2026-02-13 11:26:00-06:00,136.8,141.6,136.8
SPX,7010,P,2026-02-13 11:27:00-06:00,136.7,141.0,136.7
SPX,7010,P,2026-02-13 11:28:00-06:00,135.55,142.6,135.55
SPX,7010,P,2026-02-13 11:29:00-06:00,135.75,142.4,135.75
SPX,7010,P,2026-02-13 11:30:00-06:00,136.9,142.4,136.9
SPX,7010,P,2026-02-13 11:31:00-06:00,133.4,140.1,133.4
SPX,7010,P,2026-02-13 11:32:00-06:00,132.15,138.1,132.15
SPX,7010,P,2026-02-13 11:33:00-06:00,132.7,138.1,132.7
SPX,7010,P,2026-02-13 11:34:00-06:00,132.5,137.0,132.5
SPX,7010,P,2026-02-13 11:35:00-06:00,132.9,138.1,132.9
SPX,7010,P,2026-02-13 11:36:00-06:00,131.75,136.4,131.75
SPX,7010,P,2026-02-13 11:37:00-06:00,132.4,138.1,132.4
SPX,7010,P,2026-02-13 11:38:00-06:00,133.6,138.8,133.6
SPX,7010,P,2026-02-13 11:39:00-06:00,133.4,138.6,133.4
SPX,7010,P,2026-02-13 11:40:00-06:00,131.95,137.9,131.95
SPX,7010,P,2026-02-13 11:41:00-06:00,130.45,135.9,130.45
SPX,7010,P,2026-02-13 11:42:00-06:00,130.6,135.9,130.6
SPX,7010,P,2026-02-13 11:43:00-06:00,131.9,137.0,131.9
SPX,7010,P,2026-02-13 11:44:00-06:00,133.2,138.2,133.2
SPX,7010,P,2026-02-13 11:45:00-06:00,135.5,138.9,135.5
SPX,7010,P,2026-02-13 11:46:00-06:00,133.2,138.1,133.2
SPX,7010,P,2026-02-13 11:47:00-06:00,134.7,139.3,134.7
SPX,7010,P,2026-02-13 11:48:00-06:00,135.15,139.5,135.15
SPX,7010,P,2026-02-13 11:49:00-06:00,132.8,138.3,132.8
SPX,7010,P,2026-02-13 11:50:00-06:00,133.05,136.5,133.05
SPX,7010,P,2026-02-13 11:51:00-06:00,134.0,138.2,134.0
SPX,7010,P,2026-02-13 11:52:00-06:00,133.7,137.0,133.7
SPX,7010,P,2026-02-13 11:53:00-06:00,134.2,138.0,134.2
SPX,7010,P,2026-02-13 11:54:00-06:00,136.6,142.1,136.6
SPX,7010,P,2026-02-13 11:55:00-06:00,137.65,142.0,137.65
SPX,7010,P,2026-02-13 11:56:00-06:00,139.05,144.2,139.05
SPX,7010,P,2026-02-13 11:57:00-06:00,138.85,144.0,138.85
SPX,7010,P,2026-02-13 11:58:00-06:00,139.65,143.7,139.65
SPX,7010,P,2026-02-13 11:59:00-06:00,140.55,144.2,140.55
SPX,7010,P,2026-02-13 12:00:00-06:00,139.15,144.2,139.15
SPX,7010,P,2026-02-13 12:01:00-06:00,142.95,150.5,142.95
SPX,7010,P,2026-02-13 12:02:00-06:00,144.3,150.5,144.3
SPX,7010,P,2026-02-13 12:03:00-06:00,145.95,150.5,145.95
SPX,7010,P,2026-02-13 12:04:00-06:00,146.4,151.7,146.4
SPX,7010,P,2026-02-13 12:05:00-06:00,148.15,153.3,148.15
SPX,7010,P,2026-02-13 12:06:00-06:00,146.05,150.2,146.05
SPX,7010,P,2026-02-13 12:07:00-06:00,145.45,150.4,145.45
SPX,7010,P,2026-02-13 12:08:00-06:00,143.6,149.1,143.6
SPX,7010,P,2026-02-13 12:09:00-06:00,143.15,148.1,143.15
SPX,7010,P,2026-02-13 12:10:00-06:00,141.35,145.0,141.35
SPX,7010,P,2026-02-13 12:11:00-06:00,138.9,145.8,138.9
SPX,7010,P,2026-02-13 12:12:00-06:00,138.6,143.9,138.6
SPX,7010,P,2026-02-13 12:13:00-06:00,139.5,144.0,139.5
SPX,7010,P,2026-02-13 12:14:00-06:00,138.25,144.2,138.25
SPX,7010,P,2026-02-13 12:15:00-06:00,139.05,143.4,139.05
SPX,7010,P,2026-02-13 12:16:00-06:00,136.65,142.2,136.65
SPX,7010,P,2026-02-13 12:17:00-06:00,135.0,140.1,135.0
SPX,7010,P,2026-02-13 12:18:00-06:00,134.3,140.1,134.3
SPX,7010,P,2026-02-13 12:19:00-06:00,136.95,145.8,136.95
SPX,7010,P,2026-02-13 12:20:00-06:00,135.55,144.8,135.55
SPX,7010,P,2026-02-13 12:21:00-06:00,135.0,140.2,135.0
SPX,7010,P,2026-02-13 12:22:00-06:00,133.65,138.6,133.65
SPX,7010,P,2026-02-13 12:23:00-06:00,130.05,136.0,130.05
SPX,7010,P,2026-02-13 12:24:00-06:00,131.75,136.0,131.75
SPX,7010,P,2026-02-13 12:25:00-06:00,135.15,140.3,135.15
SPX,7010,P,2026-02-13 12:26:00-06:00,137.45,141.0,137.45
SPX,7010,P,2026-02-13 12:27:00-06:00,137.1,142.6,137.1
SPX,7010,P,2026-02-13 12:28:00-06:00,134.45,140.4,134.45
SPX,7010,P,2026-02-13 12:29:00-06:00,135.3,149.5,135.3
SPX,7010,P,2026-02-13 12:30:00-06:00,137.95,144.3,137.95
SPX,7010,P,2026-02-13 12:31:00-06:00,136.25,140.8,136.25
SPX,7010,P,2026-02-13 12:32:00-06:00,135.45,139.9,135.45
SPX,7010,P,2026-02-13 12:33:00-06:00,134.3,140.4,134.3
SPX,7010,P,2026-02-13 12:34:00-06:00,133.3,136.5,133.3
SPX,7010,P,2026-02-13 12:35:00-06:00,133.8,139.1,133.8
SPX,7010,P,2026-02-13 12:36:00-06:00,132.0,137.3,132.0
SPX,7010,P,2026-02-13 12:37:00-06:00,134.25,139.4,134.25
SPX,7010,P,2026-02-13 12:38:00-06:00,135.8,141.6,135.8
SPX,7010,P,2026-02-13 12:39:00-06:00,133.5,139.6,133.5
SPX,7010,P,2026-02-13 12:40:00-06:00,135.5,141.4,135.5
SPX,7010,P,2026-02-13 12:41:00-06:00,138.15,141.4,138.15
SPX,7010,P,2026-02-13 12:42:00-06:00,140.6,146.0,140.6
SPX,7010,P,2026-02-13 12:43:00-06:00,141.35,146.0,141.35
SPX,7010,P,2026-02-13 12:44:00-06:00,141.45,146.0,141.45
SPX,7010,P,2026-02-13 12:45:00-06:00,139.95,145.5,139.95
SPX,7010,P,2026-02-13 12:46:00-06:00,137.4,141.4,137.4
SPX,7010,P,2026-02-13 12:47:00-06:00,136.0,141.2,136.0
SPX,7010,P,2026-02-13 12:48:00-06:00,135.65,141.2,135.65
SPX,7010,P,2026-02-13 12:49:00-06:00,137.9,141.2,137.9
SPX,7010,P,2026-02-13 12:50:00-06:00,141.55,146.6,141.55
SPX,7010,P,2026-02-13 12:51:00-06:00,142.95,147.8,142.95
SPX,7010,P,2026-02-13 12:52:00-06:00,144.6,151.0,144.6
SPX,7010,P,2026-02-13 12:53:00-06:00,144.6,151.0,144.6
SPX,7010,P,2026-02-13 12:54:00-06:00,142.05,148.3,142.05
SPX,7010,P,2026-02-13 12:55:00-06:00,142.9,148.3,142.9
SPX,7010,P,2026-02-13 12:56:00-06:00,141.95,148.3,141.95
SPX,7010,P,2026-02-13 12:57:00-06:00,142.85,148.3,142.85
SPX,7010,P,2026-02-13 12:58:00-06:00,145.45,150.4,145.45
SPX,7010,P,2026-02-13 12:59:00-06:00,145.7,152.5,145.7
SPX,7010,P,2026-02-13 13:00:00-06:00,145.35,150.4,145.35
SPX,7010,P,2026-02-13 13:01:00-06:00,144.25,149.1,144.25
SPX,7010,P,2026-02-13 13:02:00-06:00,143.0,148.4,143.0
SPX,7010,P,2026-02-13 13:03:00-06:00,145.4,149.4,145.4
SPX,7010,P,2026-02-13 13:04:00-06:00,145.5,150.1,145.5
SPX,7010,P,2026-02-13 13:05:00-06:00,145.35,148.8,145.35
SPX,7010,P,2026-02-13 13:06:00-06:00,143.2,147.3,143.2
SPX,7010,P,2026-02-13 13:07:00-06:00,142.1,148.6,142.1
SPX,7010,P,2026-02-13 13:08:00-06:00,143.95,147.6,143.95
SPX,7010,P,2026-02-13 13:09:00-06:00,141.1,146.2,141.1
SPX,7010,P,2026-02-13 13:10:00-06:00,139.95,144.4,139.95
SPX,7010,P,2026-02-13 13:11:00-06:00,141.65,146.3,141.65
SPX,7010,P,2026-02-13 13:12:00-06:00,139.45,143.5,139.45
SPX,7010,P,2026-02-13 13:13:00-06:00,142.0,147.5,142.0
SPX,7010,P,2026-02-13 13:14:00-06:00,141.85,147.5,141.85
SPX,7010,P,2026-02-13 13:15:00-06:00,142.5,147.5,142.5
SPX,7010,P,2026-02-13 13:16:00-06:00,142.6,149.5,142.6
SPX,7010,P,2026-02-13 13:17:00-06:00,144.4,149.5,144.4
SPX,7010,P,2026-02-13 13:18:00-06:00,143.0,147.8,143.0
SPX,7010,P,2026-02-13 13:19:00-06:00,142.3,147.7,142.3
SPX,7010,P,2026-02-13 13:20:00-06:00,141.65,145.6,141.65
SPX,7010,P,2026-02-13 13:21:00-06:00,140.7,145.6,140.7
SPX,7010,P,2026-02-13 13:22:00-06:00,140.95,147.8,140.95
SPX,7010,P,2026-02-13 13:23:00-06:00,139.7,144.6,139.7
SPX,7010,P,2026-02-13 13:24:00-06:00,138.85,143.8,138.85
SPX,7010,P,2026-02-13 13:25:00-06:00,139.2,140.3,139.2
SPX,7010,P,2026-02-13 13:26:00-06:00,141.45,144.9,141.45
SPX,7010,P,2026-02-13 13:27:00-06:00,145.95,149.8,145.95
SPX,7010,P,2026-02-13 13:28:00-06:00,145.55,150.9,145.55
SPX,7010,P,2026-02-13 13:29:00-06:00,147.75,154.1,147.75
SPX,7010,P,2026-02-13 13:30:00-06:00,146.1,154.8,146.1
SPX,7010,P,2026-02-13 13:31:00-06:00,144.75,149.8,144.75
SPX,7010,P,2026-02-13 13:32:00-06:00,144.65,149.8,144.65
SPX,7010,P,2026-02-13 13:33:00-06:00,144.1,149.8,144.1
SPX,7010,P,2026-02-13 13:34:00-06:00,145.35,150.2,145.35
SPX,7010,P,2026-02-13 13:35:00-06:00,144.65,147.6,144.65
SPX,7010,P,2026-02-13 13:36:00-06:00,145.55,150.2,145.55
SPX,7010,P,2026-02-13 13:37:00-06:00,146.4,152.4,146.4
SPX,7010,P,2026-02-13 13:38:00-06:00,147.55,152.4,147.55
SPX,7010,P,2026-02-13 13:39:00-06:00,151.45,156.9,151.45
SPX,7010,P,2026-02-13 13:40:00-06:00,150.9,156.9,150.9
SPX,7010,P,2026-02-13 13:41:00-06:00,154.1,162.3,154.1
SPX,7010,P,2026-02-13 13:42:00-06:00,156.45,162.3,156.45
SPX,7010,P,2026-02-13 13:43:00-06:00,155.95,160.5,155.95
SPX,7010,P,2026-02-13 13:44:00-06:00,156.65,162.6,156.65
SPX,7010,P,2026-02-13 13:45:00-06:00,153.5,160.0,153.5
SPX,7010,P,2026-02-13 13:46:00-06:00,150.2,154.2,150.2
SPX,7010,P,2026-02-13 13:47:00-06:00,151.95,156.8,151.95
SPX,7010,P,2026-02-13 13:48:00-06:00,154.0,157.2,154.0
SPX,7010,P,2026-02-13 13:49:00-06:00,153.5,157.2,153.5
SPX,7010,P,2026-02-13 13:50:00-06:00,154.25,158.9,154.25
SPX,7010,P,2026-02-13 13:51:00-06:00,155.0,160.3,155.0
SPX,7010,P,2026-02-13 13:52:00-06:00,158.05,162.7,158.05
SPX,7010,P,2026-02-13 13:53:00-06:00,158.95,162.8,158.95
SPX,7010,P,2026-02-13 13:54:00-06:00,159.7,163.0,159.7
SPX,7010,P,2026-02-13 13:55:00-06:00,158.45,162.7,158.45
SPX,7010,P,2026-02-13 13:56:00-06:00,158.45,162.0,158.45
SPX,7010,P,2026-02-13 13:57:00-06:00,160.0,163.7,160.0
SPX,7010,P,2026-02-13 13:58:00-06:00,163.85,170.4,163.85
SPX,7010,P,2026-02-13 13:59:00-06:00,167.6,173.3,167.6
SPX,7010,P,2026-02-13 14:00:00-06:00,165.6,171.6,165.6
SPX,7010,P,2026-02-13 14:01:00-06:00,162.65,169.2,162.65
SPX,7010,P,2026-02-13 14:02:00-06:00,161.3,165.3,161.3
SPX,7010,P,2026-02-13 14:03:00-06:00,162.7,165.8,162.7
SPX,7010,P,2026-02-13 14:04:00-06:00,160.0,163.7,160.0
SPX,7010,P,2026-02-13 14:05:00-06:00,159.95,163.1,159.95
SPX,7010,P,2026-02-13 14:06:00-06:00,160.05,165.2,160.05
SPX,7010,P,2026-02-13 14:07:00-06:00,159.65,165.3,159.65
SPX,7010,P,2026-02-13 14:08:00-06:00,162.4,167.4,162.4
SPX,7010,P,2026-02-13 14:09:00-06:00,162.1,168.0,162.1
SPX,7010,P,2026-02-13 14:10:00-06:00,162.2,167.5,162.2
SPX,7010,P,2026-02-13 14:11:00-06:00,163.2,167.5,163.2
SPX,7010,P,2026-02-13 14:12:00-06:00,163.55,168.0,163.55
SPX,7010,P,2026-02-13 14:13:00-06:00,167.05,170.2,167.05
SPX,7010,P,2026-02-13 14:14:00-06:00,169.05,174.4,169.05
SPX,7010,P,2026-02-13 14:15:00-06:00,168.85,174.4,168.85
SPX,7010,P,2026-02-13 14:16:00-06:00,169.5,175.0,169.5
SPX,7010,P,2026-02-13 14:17:00-06:00,170.85,176.5,170.85
SPX,7010,P,2026-02-13 14:18:00-06:00,171.0,177.1,171.0
SPX,7010,P,2026-02-13 14:19:00-06:00,167.8,177.1,167.8
SPX,7010,P,2026-02-13 14:20:00-06:00,168.6,171.6,168.6
SPX,7010,P,2026-02-13 14:21:00-06:00,169.3,173.1,169.3
SPX,7010,P,2026-02-13 14:22:00-06:00,170.1,174.9,170.1
SPX,7010,P,2026-02-13 14:23:00-06:00,172.2,174.9,172.2
SPX,7010,P,2026-02-13 14:24:00-06:00,172.25,177.2,172.25
SPX,7010,P,2026-02-13 14:25:00-06:00,175.35,182.6,175.35
SPX,7010,P,2026-02-13 14:26:00-06:00,179.95,186.7,179.95
SPX,7010,P,2026-02-13 14:27:00-06:00,182.35,188.5,182.35
SPX,7010,P,2026-02-13 14:28:00-06:00,184.7,190.9,184.7
SPX,7010,P,2026-02-13 14:29:00-06:00,186.65,191.5,186.65
SPX,7010,P,2026-02-13 14:30:00-06:00,186.05,191.9,186.05
SPX,7010,P,2026-02-13 14:31:00-06:00,184.3,189.1,184.3
SPX,7010,P,2026-02-13 14:32:00-06:00,182.6,188.0,182.6
SPX,7010,P,2026-02-13 14:33:00-06:00,185.2,190.1,185.2
SPX,7010,P,2026-02-13 14:34:00-06:00,186.7,192.2,186.7
SPX,7010,P,2026-02-13 14:35:00-06:00,188.8,193.7,188.8
SPX,7010,P,2026-02-13 14:36:00-06:00,189.3,195.2,189.3
SPX,7010,P,2026-02-13 14:37:00-06:00,190.45,195.2,190.45
SPX,7010,P,2026-02-13 14:38:00-06:00,189.95,195.2,189.95
SPX,7010,P,2026-02-13 14:39:00-06:00,187.6,191.9,187.6
SPX,7010,P,2026-02-13 14:40:00-06:00,185.7,192.8,185.7
SPX,7010,P,2026-02-13 14:41:00-06:00,187.9,191.3,187.9
SPX,7010,P,2026-02-13 14:42:00-06:00,190.65,195.9,190.65
SPX,7010,P,2026-02-13 14:43:00-06:00,192.9,195.9,192.9
SPX,7010,P,2026-02-13 14:44:00-06:00,190.3,197.1,190.3
SPX,7010,P,2026-02-13 14:45:00-06:00,188.45,195.6,188.45
SPX,7010,P,2026-02-13 14:46:00-06:00,188.25,193.3,188.25
SPX,7010,P,2026-02-13 14:47:00-06:00,186.8,193.3,186.8
SPX,7010,P,2026-02-13 14:48:00-06:00,185.35,190.8,185.35
SPX,7010,P,2026-02-13 14:49:00-06:00,180.55,186.0,180.55
SPX,7010,P,2026-02-13 14:50:00-06:00,183.75,188.2,183.75
SPX,7010,P,2026-02-13 14:51:00-06:00,185.05,187.5,185.05
SPX,7010,P,2026-02-13 14:52:00-06:00,187.2,189.5,187.2
SPX,7010,P,2026-02-13 14:53:00-06:00,184.15,189.1,184.15
SPX,7010,P,2026-02-13 14:54:00-06:00,179.25,184.6,179.25
SPX,7010,P,2026-02-13 14:55:00-06:00,181.8,185.5,181.8
